YEAR_x,TEAM_x,SEED_x,SCORE_x,gameID,TEAMORIGINAL_x,Closest Match_x,afterWin_winLoss_Win_percent_x_x,afterWin_winLoss_MOV_x_x,afterWin_winLoss_ATS_x_x,asUnderdog_winLoss_Win_percent_x_x,asUnderdog_winLoss_MOV_x_x,asUnderdog_winLoss_ATS_x_x,away_winLoss_Win_percent_x_x,away_winLoss_MOV_x_x,away_winLoss_ATS_x_x,neutralSite_winLoss_Win_percent_x_x,neutralSite_winLoss_MOV_x_x,neutralSite_winLoss_ATS_x_x,overallWinPercentage_Win_percent_x_x,overallWinPercentage_MOV_x_x,overallWinPercentage_ATS_x_x,Team Original_x_x,Team_x_x,afterLoss_winLoss_Win_percent_y_x,afterLoss_winLoss_MOV_y_x,afterLoss_winLoss_ATS_y_x,afterWin_winLoss_Win_percent_y_x,afterWin_winLoss_MOV_y_x,afterWin_winLoss_ATS_y_x,asUnderdog_winLoss_Win_percent_y_x,asUnderdog_winLoss_MOV_y_x,asUnderdog_winLoss_ATS_y_x,restAdvantage_winLoss_Win_percent_y_x,restAdvantage_winLoss_MOV_y_x,restAdvantage_winLoss_ATS_y_x,equalRest_winLoss_Win_percent_y_x,equalRest_winLoss_MOV_y_x,equalRest_winLoss_ATS_y_x,away_winLoss_Win_percent_y_x,away_winLoss_MOV_y_x,away_winLoss_ATS_y_x,home_winLoss_Win_percent_y_x,home_winLoss_MOV_y_x,home_winLoss_ATS_y_x,neutralSite_winLoss_Win_percent_y_x,neutralSite_winLoss_MOV_y_x,neutralSite_winLoss_ATS_y_x,overallWinPercentage_Win_percent_y_x,overallWinPercentage_MOV_y_x,overallWinPercentage_ATS_y_x,Team Original_y_x,TEAM_lower_x,Team_y_x,year_x,upperclassmen_x,SRS_x,SOS_x,Tm_x,Opp_x,MP_x,FG_x,FGA_x,FG%_x,3P_x,3PA_x,3P%_x,FT_x,FTA_x,FT%_x,ORB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,Year_x,YEAR_y,TEAM_y,SEED_y,SCORE_y,TEAMORIGINAL_y,Closest Match_y,afterWin_winLoss_Win_percent_x_y,afterWin_winLoss_MOV_x_y,afterWin_winLoss_ATS_x_y,asUnderdog_winLoss_Win_percent_x_y,asUnderdog_winLoss_MOV_x_y,asUnderdog_winLoss_ATS_x_y,away_winLoss_Win_percent_x_y,away_winLoss_MOV_x_y,away_winLoss_ATS_x_y,neutralSite_winLoss_Win_percent_x_y,neutralSite_winLoss_MOV_x_y,neutralSite_winLoss_ATS_x_y,overallWinPercentage_Win_percent_x_y,overallWinPercentage_MOV_x_y,overallWinPercentage_ATS_x_y,Team Original_x_y,Team_x_y,afterLoss_winLoss_Win_percent_y_y,afterLoss_winLoss_MOV_y_y,afterLoss_winLoss_ATS_y_y,afterWin_winLoss_Win_percent_y_y,afterWin_winLoss_MOV_y_y,afterWin_winLoss_ATS_y_y,asUnderdog_winLoss_Win_percent_y_y,asUnderdog_winLoss_MOV_y_y,asUnderdog_winLoss_ATS_y_y,restAdvantage_winLoss_Win_percent_y_y,restAdvantage_winLoss_MOV_y_y,restAdvantage_winLoss_ATS_y_y,equalRest_winLoss_Win_percent_y_y,equalRest_winLoss_MOV_y_y,equalRest_winLoss_ATS_y_y,away_winLoss_Win_percent_y_y,away_winLoss_MOV_y_y,away_winLoss_ATS_y_y,home_winLoss_Win_percent_y_y,home_winLoss_MOV_y_y,home_winLoss_ATS_y_y,neutralSite_winLoss_Win_percent_y_y,neutralSite_winLoss_MOV_y_y,neutralSite_winLoss_ATS_y_y,overallWinPercentage_Win_percent_y_y,overallWinPercentage_MOV_y_y,overallWinPercentage_ATS_y_y,Team Original_y_y,TEAM_lower_y,Team_y_y,year_y,upperclassmen_y,SRS_y,SOS_y,Tm_y,Opp_y,MP_y,FG_y,FGA_y,FG%_y,3P_y,3PA_y,3P%_y,FT_y,FTA_y,FT%_y,ORB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,Year_y,seedDiff,isUnderdog_x,isUnderdog_y
2011,Texas,4,85.0,777,Texas,texas,64.3%,6.5,0.0,32.7%,-4.7,0.8,45.7%,-1.3,-0.4,56.3%,2.2,-0.4,65.3%,6.6,0.0,Texas,texas,65.6%,5.2,0.0,64.3%,6.5,0.0,32.7%,-4.7,0.8,66.5%,7.3,-0.4,62.8%,5.7,0.3,45.7%,-1.3,-0.4,81.3%,13.3,0.5,56.3%,2.2,-0.4,65.3%,6.6,0.0,Texas,texas,,,,,,,,,,,,,,,,,,,,,,,,,,2011,Oakland,13,81.0,Oakland,oakland,57.8%,2.2,0.2,27.1%,-8.1,0.3,39.9%,-4.5,0.5,48.8%,1.5,+0.8,53.5%,1.0,-0.2,Oakland,oakland,49.3%,-0.5,-0.6,57.8%,2.2,0.2,27.1%,-8.1,0.3,60.7%,4.8,0.7,54.8%,1.1,0.0,39.9%,-4.5,0.5,70.6%,7.3,-1.3,48.8%,1.5,+0.8,53.5%,1.0,-0.2,Oakland,oakland,,,,,,,,,,,,,,,,,,,,,,,,,,9,True,False
2011,Cincinnati,6,78.0,778,Cincinnati,cincinnati,70.2%,8.9,0.1,29.6%,-5.8,0.2,50.9%,0.6,-0.1,62.0%,4.2,-0.4,68.8%,8.0,0.2,Cincinnati,cincinnati,63.5%,5.1,0.6,70.2%,8.9,0.1,29.6%,-5.8,0.2,65.6%,7.2,-0.8,70.0%,8.3,0.6,50.9%,0.6,-0.1,81.9%,13.8,0.7,62.0%,4.2,-0.4,68.8%,8.0,0.2,Cincinnati,cincinnati,,,,,,,,,,,,,,,,,,,,,,,,,,2011,Missouri,11,63.0,Missouri,missouri,58.7%,4.6,-0.2,24.4%,-7.8,-0.8,29.4%,-6.5,-1.8,47.5%,-0.7,-0.4,56.0%,3.2,-0.5,Missouri,missouri,50.0%,0.3,-0.7,58.7%,4.6,-0.2,24.4%,-7.8,-0.8,62.4%,6.2,-0.2,52.0%,1.0,-0.9,29.4%,-6.5,-1.8,75.0%,10.4,0.5,47.5%,-0.7,-0.4,56.0%,3.2,-0.5,Missouri,missouri,,,,,,,,,,,,,,,,,,,,,,,,,,5,True,False
2011,Connecticut,3,81.0,779,Connecticut,connecticut,73.0%,9.5,1.0,31.5%,-4.4,1.0,51.8%,1.2,-0.1,70.8%,5.6,+1.7,71.1%,8.7,0.5,Connecticut,connecticut,63.5%,5.2,-0.6,73.0%,9.5,1.0,31.5%,-4.4,1.0,68.2%,9.4,-0.3,72.2%,7.7,1.0,51.8%,1.2,-0.1,83.3%,14.7,0.3,70.8%,5.6,+1.7,71.1%,8.7,0.5,Connecticut,connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,2011,Bucknell,14,52.0,Bucknell,bucknell,60.5%,3.5,-0.1,26.4%,-7.4,0.4,41.3%,-3.1,0.9,60.0%,1.9,+0.6,55.7%,2.0,0.2,Bucknell,bucknell,50.0%,0.1,0.3,60.5%,3.5,-0.1,26.4%,-7.4,0.4,55.4%,2.1,0.2,56.1%,1.9,0.3,41.3%,-3.1,0.9,71.8%,7.8,-0.9,60.0%,1.9,+0.6,55.7%,2.0,0.2,Bucknell,bucknell,,,,,,,,,,,,,,,,,,,,,,,,,,11,True,False
2011,Temple,7,66.0,780,Temple,temple,61.8%,3.4,0.3,33.2%,-5.3,1.0,49.7%,0.1,0.7,51.9%,0.7,+0.8,59.8%,3.1,0.3,Temple,temple,55.4%,2.4,0.3,61.8%,3.4,0.3,33.2%,-5.3,1.0,61.8%,3.1,-0.1,59.1%,3.0,0.3,49.7%,0.1,0.7,71.4%,6.6,-0.3,51.9%,0.7,+0.8,59.8%,3.1,0.3,Temple,temple,,,,,,,,,,,,,,,,,,,,,,,,,,2011,Penn St,10,64.0,Penn St.,penn st,51.6%,0.7,0.5,25.9%,-7.5,0.7,25.0%,-8.0,0.1,48.8%,-0.7,+0.7,48.1%,-0.3,0.4,Penn St,penn st,42.3%,-2.3,0.3,51.6%,0.7,0.5,25.9%,-7.5,0.7,47.8%,1.1,0.4,46.3%,-1.3,0.1,25.0%,-8.0,0.1,63.9%,5.1,0.5,48.8%,-0.7,+0.7,48.1%,-0.3,0.4,Penn St,penn st,,,,,,,,,,,,,,,,,,,,,,,,,,3,True,False
2011,San Diego St,2,68.0,781,San Diego St.,san diego st,67.5%,6.1,0.8,29.6%,-6.6,0.2,47.5%,-1.4,0.2,66.2%,4.0,+1.3,65.6%,5.4,0.5,San Diego St,san diego st,60.1%,3.1,0.0,67.5%,6.1,0.8,29.6%,-6.6,0.2,69.4%,8.5,0.8,64.8%,4.6,0.9,47.5%,-1.4,0.2,78.8%,10.8,0.5,66.2%,4.0,+1.3,65.6%,5.4,0.5,San Diego St,san diego st,,,,,,,,,,,,,,,,,,,,,,,,,,2011,Northern Colorado,15,50.0,Northern Colorado,colorado,57.0%,3.2,-0.5,25.1%,-7.9,-0.6,29.2%,-6.0,-1.6,54.9%,1.3,+0.7,56.3%,2.8,0.0,Colorado,colorado,52.7%,1.3,0.5,57.0%,3.2,-0.5,25.1%,-7.9,-0.6,62.4%,5.1,-0.2,52.0%,0.9,-0.5,29.2%,-6.0,-1.6,76.2%,9.5,1.1,54.9%,1.3,+0.7,56.3%,2.8,0.0,Colorado,northern colorado,,,,,,,,,,,,,,,,,,,,,,,,,,13,True,False
2011,Kansas,1,72.0,782,Kansas,kansas,79.6%,11.4,0.4,42.7%,-3.8,-0.2,65.6%,4.3,-0.3,74.9%,9.2,+0.8,80.7%,11.8,0.7,Kansas,kansas,85.2%,12.5,2.3,79.6%,11.4,0.4,42.7%,-3.8,-0.2,83.7%,13.8,0.7,77.1%,9.9,0.4,65.6%,4.3,-0.3,93.3%,18.0,1.3,74.9%,9.2,+0.8,80.7%,11.8,0.7,Kansas,kansas,,,,,,,,,,,,,,,,,,,,,,,,,,2011,Boston University,16,53.0,Boston University,boston u,58.0%,2.1,-0.2,29.5%,-6.7,1.1,45.7%,-2.0,1.8,45.5%,-1.1,+1.1,53.7%,1.2,0.0,Boston U,boston u,50.6%,0.5,0.1,58.0%,2.1,-0.2,29.5%,-6.7,1.1,54.6%,2.1,1.0,54.4%,1.5,-1.0,45.7%,-2.0,1.8,63.8%,5.1,-2.8,45.5%,-1.1,+1.1,53.7%,1.2,0.0,Boston U,boston university,,,,,,,,,,,,,,,,,,,,,,,,,,15,True,False
2011,UNLV,8,62.0,783,UNLV,unlv,60.9%,4.3,-0.1,29.6%,-5.7,0.3,45.0%,-1.8,0.5,45.7%,-1.0,+0.6,61.8%,4.5,0.0,UNLV,unlv,61.6%,4.0,0.2,60.9%,4.3,-0.1,29.6%,-5.7,0.3,61.1%,6.5,-0.3,61.6%,3.6,-0.2,45.0%,-1.8,0.5,74.8%,9.3,-0.5,45.7%,-1.0,+0.6,61.8%,4.5,0.0,UNLV,unlv,,,,,,,,,,,,,,,,,,,,,,,,,,2011,Illinois,9,73.0,Illinois,illinois,66.0%,6.9,0.5,27.8%,-5.2,0.6,44.6%,-1.0,0.3,59.8%,3.2,-0.4,64.3%,6.3,0.5,Illinois,illinois,58.1%,3.7,0.3,66.0%,6.9,0.5,27.8%,-5.2,0.6,65.9%,8.0,1.2,64.8%,6.4,0.2,44.6%,-1.0,0.3,79.2%,12.6,1.0,59.8%,3.2,-0.4,64.3%,6.3,0.5,Illinois,illinois,,,,,,,,,,,,,,,,,,,,,,,,,,1,True,False
2011,Vanderbilt,5,66.0,784,Vanderbilt,vanderbilt,55.7%,3.3,0.3,28.9%,-6.1,0.5,31.9%,-4.8,1.0,44.6%,0.2,-0.6,54.5%,2.6,0.2,Vanderbilt,vanderbilt,50.5%,0.9,0.3,55.7%,3.3,0.3,28.9%,-6.1,0.5,55.3%,3.2,-0.8,51.4%,1.7,0.3,31.9%,-4.8,1.0,70.9%,7.9,-0.1,44.6%,0.2,-0.6,54.5%,2.6,0.2,Vanderbilt,vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,2011,Richmond,12,69.0,Richmond,richmond,54.8%,1.9,-0.1,32.5%,-5.5,1.0,43.1%,-2.2,0.6,54.6%,1.1,+0.9,57.7%,2.5,0.3,Richmond,richmond,59.5%,2.7,1.1,54.8%,1.9,-0.1,32.5%,-5.5,1.0,61.3%,4.0,0.7,58.4%,2.5,0.2,43.1%,-2.2,0.6,70.7%,6.9,-0.2,54.6%,1.1,+0.9,57.7%,2.5,0.3,Richmond,richmond,,,,,,,,,,,,,,,,,,,,,,,,,,7,True,False
2011,Louisville,4,61.0,785,Louisville,louisville,67.8%,8.8,0.4,23.4%,-7.1,-0.4,47.6%,0.6,0.8,56.7%,4.5,+0.4,64.7%,7.3,0.4,Louisville,louisville,56.2%,2.9,-0.2,67.8%,8.8,0.4,23.4%,-7.1,-0.4,70.7%,9.1,0.3,61.8%,6.5,0.9,47.6%,0.6,0.8,77.5%,12.1,0.1,56.7%,4.5,+0.4,64.7%,7.3,0.4,Louisville,louisville,,,,,,,,,,,,,,,,,,,,,,,,,,2011,Morehead St,13,62.0,Morehead St.,morehead st,55.2%,1.2,0.2,24.4%,-9.1,0.2,33.7%,-6.2,0.1,58.6%,1.2,+1.0,51.7%,1.1,0.2,Morehead St,morehead st,48.4%,1.3,0.5,55.2%,1.2,0.2,24.4%,-9.1,0.2,62.7%,8.9,0.1,48.8%,-1.3,0.2,33.7%,-6.2,0.1,70.3%,9.0,0.0,58.6%,1.2,+1.0,51.7%,1.1,0.2,Morehead St,morehead st,,,,,,,,,,,,,,,,,,,,,,,,,,9,True,False
2011,Georgetown,6,56.0,786,Georgetown,georgetown,62.1%,5.7,-0.3,26.8%,-6.2,0.6,41.1%,-2.4,1.1,53.2%,2.0,+0.4,56.4%,3.9,-0.3,Georgetown,georgetown,46.4%,0.3,0.0,62.1%,5.7,-0.3,26.8%,-6.2,0.6,60.6%,5.1,-0.2,54.2%,2.8,-0.5,41.1%,-2.4,1.1,67.6%,8.6,-1.6,53.2%,2.0,+0.4,56.4%,3.9,-0.3,Georgetown,georgetown,,,,,,,,,,,,,,,,,,,,,,,,,,2011,VCU,11,74.0,VCU,vcu,67.3%,6.1,0.8,30.3%,-4.1,0.8,53.4%,1.3,0.4,54.6%,2.9,+2.6,67.3%,5.9,0.7,VCU,vcu,65.7%,5.0,0.6,67.3%,6.1,0.8,30.3%,-4.1,0.8,69.0%,6.7,-0.6,67.0%,5.6,0.7,53.4%,1.3,0.4,81.2%,10.2,0.3,54.6%,2.9,+2.6,67.3%,5.9,0.7,VCU,vcu,,,,,,,,,,,,,,,,,,,,,,,,,,5,True,False
2011,Purdue,3,65.0,787,Purdue,purdue,66.4%,6.8,0.0,28.4%,-6.1,-0.1,45.1%,-1.2,-0.5,57.8%,2.6,-0.9,65.5%,6.8,0.4,Purdue,purdue,61.2%,5.2,1.0,66.4%,6.8,0.0,28.4%,-6.1,-0.1,69.6%,8.5,0.7,61.2%,5.6,-0.3,45.1%,-1.2,-0.5,82.1%,13.9,1.7,57.8%,2.6,-0.9,65.5%,6.8,0.4,Purdue,purdue,,,,,,,,,,,,,,,,,,,,,,,,,,2011,St Peters,14,43.0,Saint Peter's,st peters,46.5%,-1.0,1.1,27.7%,-7.0,0.8,32.1%,-5.7,1.3,47.9%,-1.0,+1.7,41.8%,-2.5,0.5,St Peters,st peters,39.5%,-3.3,0.0,46.5%,-1.0,1.1,27.7%,-7.0,0.8,44.0%,-2.3,0.3,43.2%,-1.7,1.0,32.1%,-5.7,1.3,51.9%,1.0,-0.8,47.9%,-1.0,+1.7,41.8%,-2.5,0.5,St Peters,st peters,,,,,,,,,,,,,,,,,,,,,,,,,,11,True,False
2011,Texas A&M,7,50.0,788,Texas A&M,texas a&m,61.3%,4.9,0.3,26.3%,-7.6,0.0,34.9%,-5.7,0.0,46.6%,-0.3,-0.1,56.1%,2.7,-0.1,Texas A&M,texas a&m,45.9%,-1.9,-1.0,61.3%,4.9,0.3,26.3%,-7.6,0.0,64.8%,5.6,-0.6,51.3%,1.1,0.1,34.9%,-5.7,0.0,72.2%,9.0,-0.3,46.6%,-0.3,-0.1,56.1%,2.7,-0.1,Texas A&M,texas a&m,,,,,,,,,,,,,,,,,,,,,,,,,,2011,Florida St,10,57.0,Florida St.,florida st,58.7%,3.6,-0.4,32.7%,-6.5,0.5,37.5%,-4.8,-0.9,56.9%,1.2,-0.6,58.1%,2.9,-0.3,Florida St,florida st,55.4%,0.9,-0.3,58.7%,3.6,-0.4,32.7%,-6.5,0.5,56.8%,1.7,-0.9,60.6%,3.6,0.7,37.5%,-4.8,-0.9,72.4%,8.7,0.2,56.9%,1.2,-0.6,58.1%,2.9,-0.3,Florida St,florida st,,,,,,,,,,,,,,,,,,,,,,,,,,3,True,False
2011,Notre Dame,2,69.0,789,Notre Dame,notre dame,62.9%,6.0,0.3,32.0%,-4.6,1.5,39.5%,-2.6,0.9,50.4%,1.1,+0.2,61.3%,5.1,0.1,Notre Dame,notre dame,56.0%,2.2,-0.2,62.9%,6.0,0.3,32.0%,-4.6,1.5,63.6%,6.0,0.7,57.4%,4.3,-0.2,39.5%,-2.6,0.9,77.7%,10.8,-0.6,50.4%,1.1,+0.2,61.3%,5.1,0.1,Notre Dame,notre dame,,,,,,,,,,,,,,,,,,,,,,,,,,2011,Akron,15,56.0,Akron,akron,63.1%,4.7,0.5,28.2%,-6.2,0.0,44.3%,-1.2,0.0,54.5%,1.1,0.0,63.3%,5.1,0.3,Akron,akron,63.8%,5.8,0.4,63.1%,4.7,0.5,28.2%,-6.2,0.0,69.8%,8.6,-0.4,60.8%,3.8,0.5,44.3%,-1.2,0.0,82.3%,11.7,0.7,54.5%,1.1,0.0,63.3%,5.1,0.3,Akron,akron,,,,,,,,,,,,,,,,,,,,,,,,,,13,True,False
2011,Pittsburgh,1,74.0,790,Pittsburgh,pittsburgh,68.3%,7.1,0.2,31.0%,-6.1,0.7,43.9%,-1.9,1.0,58.9%,3.3,+0.6,63.2%,5.3,0.1,Pittsburgh,pittsburgh,51.3%,0.7,0.0,68.3%,7.1,0.2,31.0%,-6.1,0.7,64.3%,6.3,-0.2,62.3%,4.4,0.1,43.9%,-1.9,1.0,76.0%,10.2,-0.7,58.9%,3.3,+0.6,63.2%,5.3,0.1,Pittsburgh,pittsburgh,,,,,,,,,,,,,,,,,,,,,,,,,,2011,UNC Asheville,16,51.0,UNC Asheville,nc-asheville,57.9%,2.8,0.0,24.0%,-10.3,-0.4,34.6%,-7.9,-1.6,45.8%,-0.9,+0.7,51.6%,0.0,-0.3,NC-Asheville,nc-asheville,46.4%,-2.3,-0.3,57.9%,2.8,0.0,24.0%,-10.3,-0.4,59.6%,5.7,0.1,51.1%,-1.1,-0.3,34.6%,-7.9,-1.6,71.7%,9.0,0.9,45.8%,-0.9,+0.7,51.6%,0.0,-0.3,NC-Asheville,unc asheville,,,,,,,,,,,,,,,,,,,,,,,,,,15,True,False
2011,Butler,8,60.0,791,Butler,butler,68.3%,6.1,0.9,33.7%,-5.4,0.3,49.5%,-0.1,-0.3,60.8%,2.1,+1.8,66.1%,5.7,0.7,Butler,butler,59.4%,3.4,-0.3,68.3%,6.1,0.9,33.7%,-5.4,0.3,62.3%,5.3,0.0,70.4%,6.9,1.5,49.5%,-0.1,-0.3,80.9%,11.6,1.0,60.8%,2.1,+1.8,66.1%,5.7,0.7,Butler,butler,,,,,,,,,,,,,,,,,,,,,,,,,,2011,Old Dominion,9,58.0,Old Dominion,old dominion,61.1%,3.8,-0.8,26.9%,-5.9,-0.2,44.3%,-1.4,-0.3,46.2%,-1.1,-2.1,58.5%,3.3,-0.3,Old Dominion,old dominion,54.0%,2.4,0.4,61.1%,3.8,-0.8,26.9%,-5.9,-0.2,59.0%,3.9,0.2,58.9%,3.1,-0.6,44.3%,-1.4,-0.3,73.6%,8.4,0.2,46.2%,-1.1,-2.1,58.5%,3.3,-0.3,Old Dominion,old dominion,,,,,,,,,,,,,,,,,,,,,,,,,,1,True,False
2011,Kansas St,5,73.0,792,Kansas St.,kansas st,60.8%,4.3,0.7,27.8%,-6.3,0.7,31.6%,-5.6,-0.3,51.1%,1.1,+0.4,57.3%,3.5,0.4,Kansas St,kansas st,50.3%,1.3,0.1,60.8%,4.3,0.7,27.8%,-6.3,0.7,62.5%,5.7,-0.1,55.0%,2.4,0.5,31.6%,-5.6,-0.3,75.6%,10.0,1.0,51.1%,1.1,+0.4,57.3%,3.5,0.4,Kansas St,kansas st,,,,,,,,,,,,,,,,,,,,,,,,,,2011,Utah St,12,68.0,Utah St.,utah st,72.0%,8.2,1.8,30.5%,-4.8,0.6,51.5%,1.2,0.4,62.3%,3.7,+1.3,69.7%,7.7,1.2,Utah St,utah st,62.1%,5.7,-0.6,72.0%,8.2,1.8,30.5%,-4.8,0.6,77.4%,11.8,1.8,68.7%,6.4,0.9,51.5%,1.2,0.4,86.1%,13.8,1.9,62.3%,3.7,+1.3,69.7%,7.7,1.2,Utah St,utah st,,,,,,,,,,,,,,,,,,,,,,,,,,7,True,False
2011,Wisconsin,4,72.0,793,Wisconsin,wisconsin,68.6%,7.0,0.7,38.1%,-3.2,1.7,50.2%,0.1,0.4,62.1%,3.6,+0.3,68.3%,7.0,0.6,Wisconsin,wisconsin,66.0%,5.4,0.4,68.6%,7.0,0.7,38.1%,-3.2,1.7,67.2%,7.3,0.4,68.3%,6.8,0.8,50.2%,0.1,0.4,83.3%,13.1,0.9,62.1%,3.6,+0.3,68.3%,7.0,0.6,Wisconsin,wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,2011,Belmont,13,58.0,Belmont,belmont,69.1%,7.1,0.3,31.0%,-6.5,0.5,51.5%,0.4,0.3,62.5%,3.9,-0.8,65.5%,5.7,0.6,Belmont,belmont,59.9%,3.2,1.5,69.1%,7.1,0.3,31.0%,-6.5,0.5,58.5%,5.0,0.0,71.0%,7.0,1.0,51.5%,0.4,0.3,82.3%,12.2,1.5,62.5%,3.9,-0.8,65.5%,5.7,0.6,Belmont,belmont,,,,,,,,,,,,,,,,,,,,,,,,,,9,True,False
2011,St Johns,6,71.0,794,St. John's,st johns,58.4%,2.8,-0.2,27.5%,-7.1,0.4,32.2%,-5.2,0.5,53.7%,0.6,-0.3,53.1%,1.3,-0.1,St Johns,st johns,44.4%,-1.5,-0.2,58.4%,2.8,-0.2,27.5%,-7.1,0.4,56.4%,2.8,0.3,50.0%,0.7,0.3,32.2%,-5.2,0.5,66.5%,5.8,-0.5,53.7%,0.6,-0.3,53.1%,1.3,-0.1,St Johns,st johns,,,,,,,,,,,,,,,,,,,,,,,,,,2011,Gonzaga,11,86.0,Gonzaga,gonzaga,82.7%,13.8,1.0,40.5%,-2.7,2.1,76.1%,9.3,1.3,73.4%,7.3,+0.5,82.8%,14.2,1.2,Gonzaga,gonzaga,82.1%,14.9,2.0,82.7%,13.8,1.0,40.5%,-2.7,2.1,86.3%,17.7,1.9,83.1%,13.5,1.1,76.1%,9.3,1.3,93.2%,21.9,1.5,73.4%,7.3,+0.5,82.8%,14.2,1.2,Gonzaga,gonzaga,,,,,,,,,,,,,,,,,,,,,,,,,,5,True,False
2011,BYU,3,74.0,795,BYU,byu,67.1%,7.9,0.8,24.2%,-7.1,-0.9,48.9%,0.8,0.6,54.5%,3.0,-0.6,66.9%,7.5,1.0,BYU,byu,64.9%,6.0,1.5,67.1%,7.9,0.8,24.2%,-7.1,-0.9,69.7%,11.5,2.0,66.9%,6.5,1.0,48.9%,0.8,0.6,84.4%,14.0,1.9,54.5%,3.0,-0.6,66.9%,7.5,1.0,BYU,byu,,,,,,,,,,,,,,,,,,,,,,,,,,2011,Wofford,14,66.0,Wofford,wofford,54.3%,2.7,0.4,25.4%,-7.7,0.9,34.9%,-5.2,0.9,53.9%,2.5,-0.7,52.9%,2.4,0.4,Wofford,wofford,53.2%,2.3,0.4,54.3%,2.7,0.4,25.4%,-7.7,0.9,62.8%,9.9,0.8,50.9%,0.4,0.6,34.9%,-5.2,0.9,73.2%,11.1,0.0,53.9%,2.5,-0.7,52.9%,2.4,0.4,Wofford,wofford,,,,,,,,,,,,,,,,,,,,,,,,,,11,True,False
2011,UCLA,7,78.0,796,UCLA,ucla,69.3%,6.8,0.7,35.8%,-5.2,0.6,51.4%,-0.3,0.6,56.7%,1.8,-1.0,66.6%,5.7,0.2,UCLA,ucla,59.8%,2.7,-0.6,69.3%,6.8,0.7,35.8%,-5.2,0.6,68.2%,7.1,-0.6,64.4%,4.2,0.2,51.4%,-0.3,0.6,79.9%,11.0,0.4,56.7%,1.8,-1.0,66.6%,5.7,0.2,UCLA,ucla,,,,,,,,,,,,,,,,,,,,,,,,,,2011,Michigan St,10,76.0,Michigan St.,michigan st,71.9%,8.4,0.4,35.3%,-4.2,0.7,54.0%,1.9,-0.1,63.8%,4.1,+0.1,71.7%,8.7,0.5,Michigan St,michigan st,71.5%,8.7,1.1,71.9%,8.4,0.4,35.3%,-4.2,0.7,70.4%,9.2,0.3,68.7%,6.7,-0.2,54.0%,1.9,-0.1,87.4%,15.5,1.2,63.8%,4.1,+0.1,71.7%,8.7,0.5,Michigan St,michigan st,,,,,,,,,,,,,,,,,,,,,,,,,,3,True,False
2011,Florida,2,79.0,797,Florida,florida,68.7%,9.6,0.6,29.9%,-4.0,0.9,49.7%,1.4,0.0,67.5%,6.5,+1.0,69.0%,9.4,0.5,Florida,florida,66.8%,7.5,0.3,68.7%,9.6,0.6,29.9%,-4.0,0.9,68.8%,10.8,0.3,66.4%,7.4,0.0,49.7%,1.4,0.0,82.5%,15.9,0.7,67.5%,6.5,+1.0,69.0%,9.4,0.5,Florida,florida,,,,,,,,,,,,,,,,,,,,,,,,,,2011,UC Santa Barbara,15,51.0,UC Santa Barbara,uc santa barbara,59.9%,3.4,0.1,30.8%,-6.2,0.4,43.8%,-2.3,0.2,60.0%,3.5,+1.3,57.6%,3.0,-0.2,UCSB,uc santa barbara,53.0%,1.7,-1.0,59.9%,3.4,0.1,30.8%,-6.2,0.4,63.7%,6.6,-0.3,57.9%,2.5,0.1,43.8%,-2.3,0.2,70.8%,8.1,-1.0,60.0%,3.5,+1.3,57.6%,3.0,-0.2,UCSB,uc santa barbara,,,,,,,,,,,,,,,,,,,,,,,,,,13,True,False
2011,Ohio St,1,98.0,798,Ohio St.,ohio st,69.5%,8.2,0.9,32.8%,-5.2,0.6,45.1%,-1.8,-0.2,63.3%,3.8,+1.2,67.3%,7.3,0.6,Ohio St,ohio st,59.5%,4.0,-0.1,69.5%,8.2,0.9,32.8%,-5.2,0.6,65.2%,6.8,0.2,66.8%,7.0,0.5,45.1%,-1.8,-0.2,81.5%,13.8,0.9,63.3%,3.8,+1.2,67.3%,7.3,0.6,Ohio St,ohio st,,,,,,,,,,,,,,,,,,,,,,,,,,2011,George Mason,8,66.0,George Mason,geo mason,56.7%,2.5,0.1,32.4%,-5.6,0.8,42.6%,-1.6,0.9,49.6%,-0.8,-1.0,57.4%,2.4,0.4,Geo Mason,geo mason,57.6%,2.3,0.8,56.7%,2.5,0.1,32.4%,-5.6,0.8,62.2%,3.0,0.3,56.7%,2.5,0.4,42.6%,-1.6,0.9,72.7%,7.0,0.3,49.6%,-0.8,-1.0,57.4%,2.4,0.4,Geo Mason,george mason,,,,,,,,,,,,,,,,,,,,,,,,,,7,True,False
